11130,546.19,179.29,28.991,70.709,3.535
11131,544.23,176.92,31.538,76.923,3.6046
11132,548.63,167.32,34.577,84.335,3.4739
11133,550.38,176.92,31.538,76.923,4.4545
11134,548.63,174.08,34.577,84.335,3.8184
11135,555.37,174.08,34.577,84.335,3.9506
11136,557.52,184.94,28.991,70.709,3.6298
11137,556.54,176.92,31.538,76.923,3.0539
11138,562.69,176.92,31.538,76.923,3.0946
11139,457.19,188.91,24.322,59.321,3.3197
11140,563.5,166,41,100,2.8691
11143,455.58,184.94,28.991,70.709,2.9824
11144,582.32,174.08,34.577,84.335,3.3947
11145,582.32,180.85,34.577,84.335,3.262
11146,593.46,183.08,31.538,76.923,3.5982
11147,593.46,183.08,31.538,76.923,3.8127
11148,593.46,183.08,31.538,76.923,3.6979
11149,595.79,180.85,34.577,84.335,3.3644
11150,419.5,174,41,100,2.9331
11151,437.24,175.38,37.762,92.102,3.5899
11152,595.5,166,41,100,3.3554
11153,454.32,180.85,34.577,84.335,3.3627
11154,599.08,175.38,37.762,92.102,3.1812
11155,595.5,166,41,100,3.2116
11156,492.58,200,26.452,64.516,3.0229
11157,494.74,180.85,34.577,84.335,3.3911
11158,464.23,183.08,31.538,76.923,3.8088
11159,599.08,175.38,37.762,92.102,3.2165
11160,602.83,179.29,28.991,70.709,3.2561
11163,550.38,183.08,31.538,76.923,3.2783
11164,599.62,183.08,31.538,76.923,3.7517
11165,472.57,184.94,28.991,70.709,3.1755
11166,595.5,174,41,100,3.4118
11167,591.72,175.38,37.762,92.102,3.7598
11168,595.79,180.85,34.577,84.335,3.6677
11169,599.62,183.08,31.538,76.923,3.718
11170,595.5,174,41,100,3.6287
11173,477.1,189.68,26.452,64.516,3.4564
11174,602.53,180.85,34.577,84.335,3.2546
11175,482.69,183.08,31.538,76.923,3.2292
11176,482.69,183.08,31.538,76.923,3.4336
11177,483.89,184.94,28.991,70.709,3.9168
11178,483.89,184.94,28.991,70.709,3.6048
11179,488.85,183.08,31.538,76.923,3.6762
11180,488.85,183.08,31.538,76.923,3.4181
11181,602.53,187.61,34.577,84.335,3.5358
11182,489.56,184.94,28.991,70.709,3.4075
11188,501.47,180.85,34.577,84.335,3.7115
11189,506.55,190.59,28.991,70.709,3.4495
11190,507.31,183.08,31.538,76.923,3.5153
11191,507.31,183.08,31.538,76.923,3.5506
11192,508.21,180.85,34.577,84.335,4.3169
11193,513.46,183.08,31.538,76.923,3.5341
11194,602.53,180.85,34.577,84.335,3.4835
11198,602.53,180.85,34.577,84.335,3.4081
11199,528.42,180.85,34.577,84.335,3.7793
11200,528.42,180.85,34.577,84.335,3.776
11201,532.87,175.38,37.762,92.102,4.0397
11205,540.23,182.77,37.762,92.102,3.7791
11208,587.5,174,41,100,2.837
11209,547.59,182.77,37.762,92.102,3.7182
11210,547.59,182.77,37.762,92.102,3.8796
11211,593.46,189.23,31.538,76.923,3.3942
11212,547.5,174,41,100,4.0052
11213,547.5,174,41,100,3.8453
11214,547.59,182.77,37.762,92.102,3.6722
11215,547.5,182,41,100,4.2787
11216,547.5,182,41,100,4.2207
11217,547.5,182,41,100,4.2087
11218,547.5,182,41,100,3.7007
11219,539.5,182,41,100,3.8122
11220,539.5,182,41,100,3.992
11221,547.5,182,41,100,3.9584
11222,539.5,182,41,100,3.7634
11223,539.5,182,41,100,3.7234
11224,539.5,182,41,100,3.5023
11230,547.5,182,41,100,3.5454
11231,547.5,182,41,100,3.6768
11232,538.63,181.09,44.846,109.38,3.8851
11233,547.4,181.09,44.846,109.38,4.2201
11234,547.4,181.09,44.846,109.38,4.0302
11235,547.4,181.09,44.846,109.38,4.2301
11236,547.4,181.09,44.846,109.38,3.6174
11237,538.63,181.09,44.846,109.38,3.9103
11238,538.63,181.09,44.846,109.38,3.6906
11239,538.63,181.09,44.846,109.38,3.9956
11240,538.63,181.09,44.846,109.38,3.5608
11241,547.5,190,41,100,3.8569
11242,547.4,181.09,44.846,109.38,4.1407
11243,547.4,181.09,44.846,109.38,4.2241
11244,547.4,181.09,44.846,109.38,4.3546
11245,555.5,190,41,100,4.4139
11246,579.5,190,41,100,3.8974
11247,579.5,190,41,100,4.153
11248,587.5,182,41,100,3.8215
11249,548.66,180,49.058,119.65,4.0281
11250,587.5,190,41,100,4.1542
11251,548.66,180,49.058,119.65,4.1569
11252,558.21,180,49.058,119.65,4.2553
11253,595.5,190,41,100,4.597
11254,550.16,174.78,53.647,130.85,4.3958
11255,550.16,174.78,53.647,130.85,4.3219
11256,550.16,174.78,53.647,130.85,4.0942
11257,550.16,174.78,53.647,130.85,3.7967
11258,560.66,174.78,53.647,130.85,3.9341
11259,560.66,174.78,53.647,130.85,3.7998
11260,553.57,168.57,58.571,142.86,3.774
11261,560.66,185.22,53.647,130.85,4.0705
11262,565,168.57,58.571,142.86,3.5011
11263,565,168.57,58.571,142.86,3.2696
11264,576.43,180,58.571,142.86,3.4842
11265,576.43,168.57,58.571,142.86,3.2637
11266,565.83,156.67,68.333,166.67,3.1441
11267,587.86,180,58.571,142.86,2.8006
11276,375,76,82,200,2.7511
11289,587.86,168.57,58.571,142.86,3.5141
11290,576.43,168.57,58.571,142.86,3.8016
11291,576.43,168.57,58.571,142.86,4.2145
11292,565,168.57,58.571,142.86,4.62
11293,560.66,174.78,53.647,130.85,4.8992
11294,553.57,168.57,58.571,142.86,4.6812
11295,550.16,174.78,53.647,130.85,4.9487
11296,542.14,168.57,58.571,142.86,4.5558
11297,539.67,174.78,53.647,130.85,4.0802
11298,529.18,174.78,53.647,130.85,4.7156
11299,529.18,174.78,53.647,130.85,4.6116
11300,529.18,174.78,53.647,130.85,4.9889
11301,529.18,174.78,53.647,130.85,4.8351
11302,518.69,174.78,53.647,130.85,4.5421
11303,587.5,182,41,100,4.3374
11304,510.45,180,49.058,119.65,4.2532
11305,577.31,170.4,49.058,119.65,3.7854
11306,491.34,170.4,49.058,119.65,4.136
11307,472.24,170.4,49.058,119.65,4.0655
11308,462.69,170.4,49.058,119.65,4.0835
11309,453.13,170.4,49.058,119.65,4.6206
11310,434.03,170.4,49.058,119.65,3.5416
11311,414.93,170.4,49.058,119.65,3.4384
11312,407.82,190.15,37.762,92.102,3.4863
11313,395.5,182,41,100,3.6195
11314,380.82,172.36,44.846,109.38,3.6359
11315,363.29,172.36,44.846,109.38,3.6584
11316,345.75,172.36,44.846,109.38,3.6532
11317,336.99,172.36,44.846,109.38,3.811
11318,323.5,174,41,100,3.3347
11319,595.5,174,41,100,4.1934
11320,579.5,174,41,100,3.4256
11321,573.7,172.36,44.846,109.38,3.677
11322,291.5,174,41,100,3.178
11323,282.76,175.38,37.762,92.102,3.4884
11324,275.4,175.38,37.762,92.102,4.0026
11325,523.5,182,41,100,4.7717
11326,503.56,181.09,44.846,109.38,4.3945
11327,245.98,175.38,37.762,92.102,4.5876
11328,462.69,170.4,49.058,119.65,4.3041
11329,434.03,170.4,49.058,119.65,4.43
11330,414.93,170.4,49.058,119.65,4.6832
11331,386.27,170.4,49.058,119.65,4.5039
11332,345.75,181.09,44.846,109.38,4.6105
11333,290.75,170.4,49.058,119.65,3.5074
11334,240.55,181.09,44.846,109.38,3.7457
11335,179.18,181.09,44.846,109.38,3.4353
11336,99.701,180,49.058,119.65,2.7891
11337,23.284,180,49.058,119.65,2.828
11370,537.78,169.9,24.322,59.321,2.7843
11373,508.06,169.03,26.452,64.516,3.0337
11374,513.23,169.03,26.452,64.516,3.0372
11375,528.69,176.89,22.227,54.547,0.16533
11376,529.2,168,28.991,70.709,2.7906
11381,587.5,150,41,100,3.0042
11382,595.5,150,41,100,2.888
11383,495.11,165.15,24.322,59.321,3.3231
11384,504.59,169.9,24.322,59.321,3.392
11385,518.39,163.87,26.452,64.516,3.5271
11386,528.3,169.9,24.322,59.321,3.4502
11387,563.19,156.71,28.991,70.709,2.7876
11388,552,169.9,24.322,59.321,3.9982
11389,557.52,162.35,28.991,70.709,3.5391
11390,602.53,153.8,34.577,84.335,3.6847
11391,582.32,160.56,34.577,84.335,4.0056
11392,595.5,150,41,100,3.6962
11403,547.26,165.15,24.322,59.321,3.3981
11404,561.48,165.15,24.322,59.321,3.2568
11406,580.18,156.71,28.991,70.709,2.923
11407,591.5,156.71,28.991,70.709,3.2505
11408,605.77,158.46,31.538,76.923,2.9814
11423,549.49,163.88,27.997,72.125,0.03758
11424,557.52,162.35,28.991,70.709,3.3843
11425,568.85,164.62,31.538,76.923,3.7373
11426,575.58,160.56,34.577,84.335,3.4536
11427,587.5,150,41,100,2.8876
11428,605.77,152.31,31.538,76.923,2.9894
11465,587.78,175.04,35.604,87.441,1.6135
11466,596.52,174.36,33.798,89.153,0.27321
11467,550.16,143.48,53.647,130.85,3.4011
11468,559.23,132.31,63.077,153.85,3.0976
11645,35.869,166.62,19.409,49.9,0.10315
11678,10.575,153.23,37.762,92.102,2.9052
11723,425.32,147.38,43.264,106.09,0.17798
11724,51.923,152.31,31.538,76.923,3.2597
11725,39.615,152.31,31.538,76.923,3.2593
11728,23.158,147.04,34.577,84.335,3.0791
11729,10.575,138.46,37.762,92.102,2.9333
11766,455.58,151.06,28.991,70.709,2.7517
11827,88.846,201.54,31.538,76.923,3.1931
11828,150.38,201.54,31.538,76.923,3.4743
11829,218.53,194.37,34.577,84.335,2.8299
11831,371.03,175.38,37.762,92.102,3.3358
11832,458.75,186.95,34.427,84.442,0.24394
11906,471.62,190.86,23.164,56.949,0.019186
11910,556.52,174.89,34.871,88.47,0.69203
11913,495.11,179.41,24.322,59.321,3.1914
11914,502.9,174.19,26.452,64.516,3.2444
11915,512.21,173.65,28.991,70.709,3.345
11916,518.16,168,37.762,92.102,2.9381
11918,555.37,167.32,34.577,84.335,3.2385
11919,575.58,167.32,34.577,84.335,2.9399
11920,595.5,166,41,100,3.474
12014,513.23,158.71,26.452,64.516,2.8668
12016,518.39,158.71,26.452,64.516,2.837
12017,517.88,156.71,28.991,70.709,3.0832
12019,523.54,156.71,28.991,70.709,2.7947
12020,523.55,163.87,26.452,64.516,2.8762
12021,528.3,165.15,24.322,59.321,3.4923
12022,529.2,156.71,28.991,70.709,3.7509
12023,528.71,163.87,26.452,64.516,3.3856
12024,528.71,163.87,26.452,64.516,3.6065
12025,529.2,162.35,28.991,70.709,3.115
12026,528.71,169.03,26.452,64.516,3.2504
12027,528.71,169.03,26.452,64.516,3.043
12028,523.54,162.35,28.991,70.709,3.1717
12030,528.71,169.03,26.452,64.516,3.3083
12031,523.54,168,28.991,70.709,2.7556
12032,523.54,168,28.991,70.709,2.8787
12034,523.54,168,28.991,70.709,2.9209
12035,523.54,168,28.991,70.709,3.2234
12037,523.54,168,28.991,70.709,2.9778
12040,523.54,168,28.991,70.709,2.9732
12041,517.88,173.65,28.991,70.709,2.9079
12042,518.39,174.19,26.452,64.516,3.1363
12043,513.46,170.77,31.538,76.923,2.8981
12112,461.24,179.29,28.991,70.709,2.9519
12113,461.24,179.29,28.991,70.709,3.2883
12114,461.24,179.29,28.991,70.709,3.4388
12115,466.77,179.35,26.452,64.516,3.0036
12116,466.77,184.52,26.452,64.516,2.8958
12117,471.94,184.52,26.452,64.516,3.0818
12120,485.63,174.65,24.322,59.321,3.0585
12158,518.81,169.9,24.322,59.321,2.8958
12163,523.76,177.67,32.269,78.958,0.21598
12167,524.37,179,33.946,83.196,0.2477
12168,528.71,179.35,26.452,64.516,3.1282
12169,523.5,174,41,100,3.5851
12170,525.52,175.38,37.762,92.102,3.5459
12171,531.5,174,41,100,3.5676
12172,539.5,174,41,100,3.618
12173,547.5,174,41,100,3.9139
12174,555.5,174,41,100,3.5501
12175,563.5,174,41,100,4.1569
12176,571.5,174,41,100,4.6421
12177,579.5,174,41,100,3.827
12178,586.87,160.8,49.058,119.65,4.3319
12179,596.42,160.8,49.058,119.65,3.4665
12180,606.44,168,37.762,92.102,2.876
12216,498.4,176.98,22.113,55.049,0.21481
12219,523.56,179.41,24.322,59.321,3.0512
12220,528.3,179.41,24.322,59.321,3.07
12221,513.46,164.62,31.538,76.923,3.0831
12222,546.19,173.65,28.991,70.709,3.5467
12223,563.19,173.65,28.991,70.709,3.6424
12224,586.87,132,49.058,119.65,2.9236
12225,599.62,176.92,31.538,76.923,2.8999
12226,501.38,181.9,26.313,64.598,0.020779
12227,512.21,179.29,28.991,70.709,2.8608
12228,525.52,168,37.762,92.102,2.8867
12236,452.52,161.9,34.034,85.327,1.0514
12294,38.904,163.64,44.846,109.38,3.0637
12295,32.836,151.2,49.058,119.65,3.025
12297,13.731,151.2,49.058,119.65,3.1524
12298,13.731,160.8,49.058,119.65,2.7982
12371,415.51,203.36,19.132,46.825,0.30316
13077,599.41,165.15,24.322,59.321,3.0804
13081,580.44,165.15,24.322,59.321,2.8348
13143,551,156,82,200,2.8679
13171,543.77,169.2,18.018,44.089,0.27922
13403,559.68,169.03,26.452,64.516,3.8035
13404,574.51,168,28.991,70.709,3.7911
13405,595.81,169.03,26.452,64.516,3.6094
13422,390.38,164.62,31.538,76.923,2.7681
13439,561.48,169.9,24.322,59.321,2.7617
13440,575.16,169.03,26.452,64.516,3.2318
13441,591.5,168,28.991,70.709,3.1653
13454,420.04,200.37,19.033,46.621,0.072508
13456,425.86,202.48,22.582,55.419,0.084038
13617,611.29,205.16,26.452,64.516,2.9422
13637,568.84,167.32,34.577,84.335,2.9687
13648,591.23,154.91,44.846,109.38,3.0744
13650,547.26,165.15,24.322,59.321,3.1515
13652,538.2,177.53,19.332,47.33,0.17436
13826,613.63,165.15,24.322,59.321,2.8199
13886,575.16,184.52,26.452,64.516,2.7946
14147,427.31,158.46,31.538,76.923,3.1757
14233,459.5,158,41,100,3.0924
14235,483.5,158,41,100,2.8507
14354,508.06,158.71,26.452,64.516,2.8005
14355,520.03,161.44,24.928,61.088,0.049609
14356,523.54,151.06,28.991,70.709,3.0681
14357,600.97,153.55,26.452,64.516,2.8418
14360,616.45,158.71,26.452,64.516,2.9075
14466,551.86,162.35,28.991,70.709,2.9323
14468,593.46,170.77,31.538,76.923,2.9201
14689,109.51,185.22,53.647,130.85,2.871
14692,78.033,195.65,53.647,130.85,2.7668
14693,582.47,163.64,44.846,109.38,2.8631
14740,573.64,112.73,74.545,181.82,2.7693
14760,564.84,189.68,26.452,64.516,3.0891
14762,144.3,174.65,24.322,59.321,2.8348
14765,139.56,169.9,24.322,59.321,2.9441
14779,182.22,165.15,24.322,59.321,2.779
14788,163.26,165.15,24.322,59.321,2.8902
14807,534.87,184.94,28.991,70.709,3.2177
14808,538.08,183.08,31.538,76.923,3.4565
14809,550.38,183.08,31.538,76.923,2.9485
14812,589.93,184.16,24.322,59.321,3.8177
14813,600.97,179.35,26.452,64.516,3.7706
14814,616.45,184.52,26.452,64.516,3.5397
14817,600.97,184.52,26.452,64.516,3.9454
14885,39.615,146.15,31.538,76.923,2.776
14886,76.538,146.15,31.538,76.923,2.9215
14887,70.385,152.31,31.538,76.923,2.8914
14890,64.231,146.15,31.538,76.923,2.8378
14891,59.115,151.06,28.991,70.709,2.8406
14892,59.115,151.06,28.991,70.709,2.8153
14894,51.923,146.15,31.538,76.923,2.7673
14926,193.23,153.55,26.452,64.516,2.923
14967,467.5,158,41,100,2.8208
14971,494.74,167.32,34.577,84.335,2.8071
14972,509.33,188.91,24.322,59.321,3.1711
14975,519.62,176.92,31.538,76.923,2.85
14979,547.26,188.91,24.322,59.321,2.9889
14981,556.74,188.91,24.322,59.321,3.2014
14988,585.19,184.16,24.322,59.321,3.1205
14990,589.93,188.91,24.322,59.321,3.3565
14991,589.93,184.16,24.322,59.321,2.9647
14992,591.5,179.29,28.991,70.709,3.0058
14993,595.81,184.52,26.452,64.516,2.7524
14995,599.41,188.91,24.322,59.321,3.3268
14996,599.41,188.91,24.322,59.321,3.3923
14997,599.41,188.91,24.322,59.321,3.0079
14999,599.41,188.91,24.322,59.321,3.163
15000,599.41,188.91,24.322,59.321,3.7011
15004,599.41,188.91,24.322,59.321,3.3613
15005,599.41,188.91,24.322,59.321,2.8449
15006,523.52,182.62,19.81,48.607,0.23269
15014,604.15,188.91,24.322,59.321,2.8089
15015,599.41,188.91,24.322,59.321,2.9109
15018,599.41,188.91,24.322,59.321,3.3515
15022,604.15,184.16,24.322,59.321,3.2895
15027,611.29,184.52,26.452,64.516,3.1454
15028,611.29,184.52,26.452,64.516,2.7757
15029,618.37,193.66,24.322,59.321,2.8106
15036,518.81,184.16,24.322,59.321,2.9012
15045,539.03,184.52,26.452,64.516,2.7621
15048,35.259,212.67,24.322,59.321,2.8385
15061,588.09,162.91,37.897,97.383,0.30727
15597,433.48,165.15,24.322,59.321,2.9561
15598,600.97,174.19,26.452,64.516,3.7597
15599,430.65,163.87,26.452,64.516,3.0787
15600,432.92,162.35,28.991,70.709,3.9062
15601,435.81,163.87,26.452,64.516,2.9184
15602,438.58,162.35,28.991,70.709,3.1068
15603,438.58,162.35,28.991,70.709,3.418
15604,440.84,153.8,34.577,84.335,3.0322
15606,458.6,177.57,25.305,62.021,0.15519
15611,443.5,150,41,100,2.8632
15612,506.22,165.38,36.166,88.784,0.11112
15613,514.44,165.3,35.318,86.766,0.060296
15614,570.88,157.86,43.798,107.38,0.062261
15615,499.86,217.92,21.297,52.34,0.006346
15616,548.52,163.54,34.228,85.713,0.24428
15617,562.84,157.14,50.734,124.55,0.6259
15618,578.34,156.39,45.131,110.73,0.68416
15710,326.9,160.62,37.762,92.102,2.7749
15799,451.5,169.29,22.164,54.441,0.29708
15803,471.41,165.15,24.322,59.321,2.9748
16132,542.52,169.9,24.322,59.321,2.8594
16133,542.52,174.65,24.322,59.321,2.924
16136,539.03,169.03,26.452,64.516,2.8956
16137,542.52,174.65,24.322,59.321,4.0022
16138,547.26,169.9,24.322,59.321,3.4413
16139,552,174.65,24.322,59.321,3.2642
16140,552,174.65,24.322,59.321,3.5091
16141,559.68,169.03,26.452,64.516,3.1774
16142,561.48,174.65,24.322,59.321,3.1877
16143,566.22,174.65,24.322,59.321,4.2702
16145,575.7,179.41,24.322,59.321,3.3767
16146,580.44,174.65,24.322,59.321,4.009
16147,585.48,174.19,26.452,64.516,3.595
16148,590.65,174.19,26.452,64.516,3.5221
16149,591.5,173.65,28.991,70.709,3.7573
16150,600.97,174.19,26.452,64.516,4.0507
16151,606.13,174.19,26.452,64.516,3.5577
16152,608.89,179.41,24.322,59.321,3.4897
16153,611.29,174.19,26.452,64.516,3.1039
16155,603.5,150,41,100,2.7711
16230,533.04,160.4,24.322,59.321,3.2562
16231,542.52,160.4,24.322,59.321,3.3285
16232,559.68,158.71,26.452,64.516,3.8769
16233,568.84,147.04,34.577,84.335,3.294
16234,575,152.31,31.538,76.923,2.7733
16303,135.63,197.54,37.762,92.102,2.8709
16314,435.81,179.35,26.452,64.516,2.7588
16414,502.9,158.71,26.452,64.516,3.1163
16415,509.33,160.4,24.322,59.321,3.207
16416,518.39,153.55,26.452,64.516,3.5995
16440,579.5,134,41,100,4.197
16443,596.42,122.4,49.058,119.65,3.1187
16458,533.87,163.87,26.452,64.516,2.9795
16460,554.52,174.19,26.452,64.516,2.9198
16461,568.85,173.65,28.991,70.709,3.0582
16462,580.18,173.65,28.991,70.709,2.8703
16490,540.53,151.06,28.991,70.709,2.8946
16494,595.5,134,41,100,3.1455
16514,518.39,158.71,26.452,64.516,2.8007
16515,528.3,165.15,24.322,59.321,3.7429
16516,533.87,158.71,26.452,64.516,3.7196
16517,540.53,156.71,28.991,70.709,4.1343
16518,546.19,162.35,28.991,70.709,4.0637
16519,557.52,162.35,28.991,70.709,3.7485
16520,563.19,162.35,28.991,70.709,3.4385
16521,575.58,160.56,34.577,84.335,3.933
16522,589.05,153.8,34.577,84.335,3.8316
16523,599.08,145.85,37.762,92.102,3.433
16531,353.46,164.62,31.538,76.923,2.7999
16532,551.86,162.35,28.991,70.709,2.9749
16538,523.56,160.4,24.322,59.321,2.9444
16592,564.84,153.55,26.452,64.516,3.7345
16593,575.16,153.55,26.452,64.516,3.209
16594,590.65,153.55,26.452,64.516,3.4108
16595,608.5,151.06,28.991,70.709,2.9209
16724,213.87,169.03,26.452,64.516,2.7768
16746,120.59,179.41,24.322,59.321,2.8483
16753,98.761,179.29,28.991,70.709,3.0626
16756,110.09,173.65,28.991,70.709,2.8017
16757,110.09,173.65,28.991,70.709,2.9687
16759,120.59,179.41,24.322,59.321,2.7636
16761,403.5,158,41,100,2.839
16861,396.54,164.62,31.538,76.923,3.5703
16862,378.08,164.62,31.538,76.923,4.749
16863,353.26,153.8,34.577,84.335,3.5914
16864,335,158.46,31.538,76.923,4.0618
16865,306.11,153.8,34.577,84.335,4.4746
16866,285.77,164.62,31.538,76.923,4.3302
16867,255,158.46,31.538,76.923,3.6615
16868,225.26,160.56,34.577,84.335,3.9098
16869,191.58,153.8,34.577,84.335,3.6421
16870,164.63,153.8,34.577,84.335,3.685
16871,242.69,158.46,31.538,76.923,3.0579
16872,209.2,145.85,37.762,92.102,2.7838
16874,139.5,142,41,100,2.756
16875,107.5,142,41,100,3.3349
16876,75.5,142,41,100,3.245
16877,35.5,142,41,100,2.9703
16878,3.5,142,41,100,3.1996
16933,2.6923,176.92,31.538,76.923,3.0923
16934,8.1416,179.29,28.991,70.709,2.8812
16935,8.8462,176.92,31.538,76.923,2.9509
16936,17.431,184.96,23.631,58.091,1.0208
16937,19.469,179.29,28.991,70.709,2.8364
16939,28.065,179.35,26.452,64.516,2.8547
16941,29.895,174.08,34.577,84.335,2.8619
16943,38.387,179.35,26.452,64.516,3.2607
16944,42.124,173.65,28.991,70.709,2.9171
16945,35.5,166,41,100,2.9938
16946,47.788,173.65,28.991,70.709,3.2905
16947,47.788,173.65,28.991,70.709,2.9013
16950,53.871,174.19,26.452,64.516,2.7669
16951,53.871,179.35,26.452,64.516,3.1682
16952,53.871,179.35,26.452,64.516,2.9038
16954,59.115,173.65,28.991,70.709,2.9571
16955,59.115,173.65,28.991,70.709,2.9023
16956,59.115,173.65,28.991,70.709,2.7692
16957,59.115,173.65,28.991,70.709,2.7671
16958,64.779,173.65,28.991,70.709,3.183
16959,64.194,174.19,26.452,64.516,3.213
16960,64.779,173.65,28.991,70.709,3.041
16961,70.442,173.65,28.991,70.709,2.8846
16962,69.355,174.19,26.452,64.516,2.7508
16963,70.442,173.65,28.991,70.709,2.8967
16964,70.442,173.65,28.991,70.709,3.016
16965,74.516,174.19,26.452,64.516,3.2951
16966,74.516,174.19,26.452,64.516,3.1061
16967,77.926,179.41,24.322,59.321,3.0133
16969,77.926,179.41,24.322,59.321,3.2069
16974,81.213,181.16,23.831,58.449,0.037833
17013,64.194,179.35,26.452,64.516,2.7859
17014,64.135,187.28,22.36,54.848,0.040758
17237,211.5,142,41,100,3.0658
17238,205.05,147.04,34.577,84.335,3.3151
17239,198.32,147.04,34.577,84.335,3.3942
17240,187.13,145.85,37.762,92.102,4.4909
17241,163.5,142,41,100,3.2971
17242,155.5,150,41,100,3.5671
17243,135.63,160.62,37.762,92.102,3.743
17244,115.5,158,41,100,4.1237
17245,99.5,158,41,100,3.4023
17246,83.5,158,41,100,3.6
17247,65.205,163.64,44.846,109.38,4.1072
17248,47.671,163.64,44.846,109.38,3.8337
17249,35.5,166,41,100,3.6061
17250,13.731,160.8,49.058,119.65,4.4372
17251,4.1791,160.8,49.058,119.65,3.7516
17466,585.84,151.06,28.991,70.709,2.924
17467,604.15,160.4,24.322,59.321,2.9231
17489,517.88,162.35,28.991,70.709,3.1195
17490,535.16,153.8,34.577,84.335,3.0976
17491,547.59,145.85,37.762,92.102,2.7933
17492,571.5,150,41,100,4.1613
17493,600,154.91,44.846,109.38,2.9082
17660,9.6842,194.37,34.577,84.335,3.0285
17733,2.2581,189.68,26.452,64.516,3.5158
17734,2.6923,183.08,31.538,76.923,3.8592
17735,8.8462,176.92,31.538,76.923,3.9248
17736,13.805,184.94,28.991,70.709,4.7012
17737,21.154,176.92,31.538,76.923,5.0999
17738,27.308,176.92,31.538,76.923,4.8614
17739,39.615,176.92,31.538,76.923,5.7373
17740,45.769,176.92,31.538,76.923,5.1993
17741,56.842,174.08,34.577,84.335,4.4119
17742,70.442,184.94,28.991,70.709,4.5448
17743,76.538,176.92,31.538,76.923,5.0112
17744,88.846,176.92,31.538,76.923,4.3665
17745,95,176.92,31.538,76.923,5.1522
17746,107.31,176.92,31.538,76.923,5.0444
17747,120.97,184.52,26.452,64.516,4.0285
17750,144.23,176.92,31.538,76.923,4.2621
17751,155.4,179.29,28.991,70.709,4.6976
17752,168.85,176.92,31.538,76.923,4.1975
17753,178.05,179.29,28.991,70.709,4.2077
17754,187.31,176.92,31.538,76.923,4.4104
17755,191.58,167.32,34.577,84.335,4.3283
17756,8.8462,176.92,31.538,76.923,4.1298
17757,21.154,176.92,31.538,76.923,4.4418
17758,27.308,176.92,31.538,76.923,3.9476
17759,36.46,179.29,28.991,70.709,4.4231
17760,245.47,167.32,34.577,84.335,4.1067
17761,51.923,176.92,31.538,76.923,4.0281
17762,64.231,176.92,31.538,76.923,4.5904
17763,280,179.29,28.991,70.709,4.0601
17764,81.77,179.29,28.991,70.709,3.3117
17765,298.08,170.77,31.538,76.923,3.7226
17766,306.11,167.32,34.577,84.335,3.824
17767,319.54,160.62,37.762,92.102,3.4826
17768,330.97,173.65,28.991,70.709,3.8495
17769,333.05,167.32,34.577,84.335,3.9447
17770,347.31,170.77,31.538,76.923,3.2014
17771,359.62,176.92,31.538,76.923,3.8524
17772,373.47,167.32,34.577,84.335,4.1302
17773,384.19,179.35,26.452,64.516,3.5519
17774,393.27,179.29,28.991,70.709,3.6243
17775,404.84,179.35,26.452,64.516,3.42
17776,408.85,170.77,31.538,76.923,3.7311
17777,425.48,179.35,26.452,64.516,3.9806
17778,432.92,179.29,28.991,70.709,4.0633
17779,439.62,170.77,31.538,76.923,4.2138
17780,449.91,179.29,28.991,70.709,3.5828
17781,454.32,167.32,34.577,84.335,4.1934
17782,461.05,167.32,34.577,84.335,3.4205
17783,483.89,179.29,28.991,70.709,3.6124
17784,488.85,170.77,31.538,76.923,3.8564
17785,483.89,179.29,28.991,70.709,2.8733
17787,292.63,167.32,34.577,84.335,4.0556
17788,304.23,170.77,31.538,76.923,3.5138
17789,312.84,167.32,34.577,84.335,3.5637
17790,319.58,167.32,34.577,84.335,3.8341
17791,335,170.77,31.538,76.923,2.9374
17792,339.79,167.32,34.577,84.335,3.5537
17793,346.53,167.32,34.577,84.335,3.6493
17794,356.32,160.62,37.762,92.102,3.6896
17798,393.68,167.32,34.577,84.335,3.1461
17799,396.54,170.77,31.538,76.923,2.7518
17800,415,170.77,31.538,76.923,2.914
17801,420.77,170.43,33.638,82.438,0.35481
17802,433.46,170.77,31.538,76.923,3.0798
17803,440.84,167.32,34.577,84.335,3.2781
17804,444.6,160.62,37.762,92.102,3.0769
17806,468,175.66,29.874,73.384,0.075653
17814,528.42,174.08,34.577,84.335,3.7202
17815,538.08,176.92,31.538,76.923,4.3417
17816,541.89,174.08,34.577,84.335,3.1952
17817,550.38,176.92,31.538,76.923,3.373
17818,562.69,176.92,31.538,76.923,3.2911
17821,582.32,174.08,34.577,84.335,3.5655
17822,582.32,174.08,34.577,84.335,3.7278
17823,589.05,174.08,34.577,84.335,3.5474
17824,593.46,176.92,31.538,76.923,4.1593
17825,593.46,176.92,31.538,76.923,3.8831
17826,593.46,176.92,31.538,76.923,3.8614
17827,595.79,174.08,34.577,84.335,3.4423
17828,593.46,176.92,31.538,76.923,3.6224
17829,595.79,174.08,34.577,84.335,3.4488
17835,591.72,168,37.762,92.102,3.1924
17836,595.79,174.08,34.577,84.335,3.5985
17837,595.79,174.08,34.577,84.335,3.8628
17838,595.79,174.08,34.577,84.335,3.9795
17839,595.79,174.08,34.577,84.335,3.5205
